Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost,Reward,Slippage,Time Penalty
Buy,193.48,40909.39475961617,2112304.369575219,10027454.067665756,0.035918841619856576,-0.2197298416198759,0.010000000000019327,0.173811
Buy,193.47,40962.02120188406,2102259.7297422388,10027181.971670749,0.16063394307009593,-0.33967494307008683,0.009999999999990905,0.169041
Buy,193.47,40996.992056165494,2095708.347420806,10027396.400527144,0.08031697153504797,-0.25935797153503887,0.009999999999990905,0.169041
Buy,193.47,41048.29856155054,2085849.8164228753,10027464.139126059,0.035918841619856576,-0.2149598416198475,0.009999999999990905,0.169041
Buy,193.47,41069.96523097751,2081800.8344218314,10027607.007659052,0.08031697153504797,-0.25935797153503887,0.009999999999990905,0.169041
Buy,193.47,41103.65836923582,2075285.964055542,10027610.748751596,0.025398456481766182,-0.20959645648175707,0.009999999999990905,0.174198
Buy,193.47,41126.1002517212,2070969.9970798276,10027636.612780327,0.025398456481766182,-0.20959645648175707,0.009999999999990905,0.174198
Buy,193.47,41164.980547483356,2063260.6073027242,10027449.39382433,0.06719799953564982,-0.25139599953564074,0.009999999999990905,0.174198
Buy,193.47,41180.34515856171,2060422.9260090631,10027584.303835997,0.08031697153504797,-0.2645149715350389,0.009999999999990905,0.174198
Buy,193.47,41222.62881008678,2052073.2006283957,10027415.196515886,0.2782261508175327,-0.46242415081752364,0.009999999999990905,0.174198
Buy,193.47,41246.91055643933,2047251.726952588,10027291.512306904,0.19175414134876387,-0.37595214134875476,0.009999999999990905,0.174198
Buy,193.47,41291.32766772842,2038603.8952632402,10027237.059138658,0.16654881699134141,-0.3501868169913323,0.009999999999990905,0.173638
Buy,193.47,41340.42872337499,2029316.3277289718,10027449.072840333,0.0439914170602461,-0.22762941706023698,0.009999999999990905,0.173638
Buy,193.47,41351.81519518656,2027010.9169264091,10027346.602739152,0.17959420809928286,-0.36323220809927376,0.009999999999990905,0.173638
Buy,193.47,41369.63334591641,2023561.90978472,10027344.873219168,0.025398456481766182,-0.20903645648175706,0.009999999999990905,0.173638
Buy,193.47,41403.49252290847,2016751.1568347625,10027084.855241865,0.08031697153504797,-0.2639549715350389,0.009999999999990905,0.173638
Buy,193.47,41435.027382189284,2010929.8652843614,10027364.612916522,0.2539845648176618,-0.4376225648176527,0.009999999999990905,0.173638
Buy,193.47,41474.18324828261,2003250.989239291,10027261.222284527,0.24493384417843087,-0.42857184417842176,0.009999999999990905,0.173638
Buy,193.47,41495.246557305974,1999211.6625640166,10027297.014006004,0.2539845648176618,-0.4293695648176527,0.009999999999990905,0.165385
Buy,193.47,41518.653601150756,1994651.4330856905,10027265.345300328,0.035918841619856576,-0.21026784161984746,0.009999999999990905,0.164349
Buy,193.47,41562.646589902055,1986011.0334780554,10027136.269226406,0.2488530345384447,-0.42425603453843563,0.009999999999990905,0.165403
Buy,193.47,41585.5644142245,1981597.0122365023,10027156.159456516,0.11358535043359864,-0.28857235043358953,0.009999999999990905,0.164987
Sell,193.48,41560.06200949617,1986687.0349575535,10027727.832554873,0.025398456481766182,-0.18985745648176616,0.0,0.164459
Sell,193.48,41523.349494050555,1994065.7006261577,10028003.360735059,0.05679267521679932,-0.22107167521679932,0.0,0.164279
Sell,193.48,41505.38549267408,1997637.8318691833,10028099.816991765,0.025398456481766182,-0.1897354564817662,0.0,0.164337
Sell,193.48,41478.36577828731,2003057.1646972373,10028291.375480266,0.035918841619856576,-0.20012484161985655,0.0,0.164206
Sell,193.48,41440.76264374408,2010568.383194476,10028527.13950608,0.035918841619856576,-0.20075284161985657,0.0,0.164834
Sell,193.48,41389.423984767156,2020509.6911559873,10028535.443728736,0.050796912963532365,-0.21512491296353237,0.0,0.164328
Sell,193.48,41351.31938446439,2027960.2622098962,10028613.536716066,0.09836779897325425,-0.26269779897325424,0.0,0.16433
Sell,193.48,41310.10834927256,2035987.3906830824,10028667.154100336,0.08031697153504797,-0.24428597153504797,0.0,0.163969
Sell,193.48,41268.04052250155,2044036.6352951184,10028577.115588717,0.14590302438487568,-0.3099270243848757,0.0,0.164024
Sell,193.48,41225.51460327797,2052184.8887596952,10028497.454201916,0.1163903493627353,-0.2803273493627353,0.0,0.163937
Sell,193.48,41175.906691384735,2061433.5793069943,10028148.005956111,0.18315087432529734,-0.3473428743252973,0.0,0.164192
Sell,193.48,41157.50493847485,2064911.038086889,10028065.093583003,0.1269922824088309,-0.2912722824088309,0.0,0.16428
Sell,193.48,41105.11433920605,2074848.3128323513,10027865.835181937,0.13677487400114446,-0.3041948740011445,0.0,0.16742
Sell,193.48,41067.31559137497,2082231.1367248553,10027935.357344085,0.17959420809928286,-0.34701420809928285,0.0,0.16742
Sell,193.48,41049.021553137965,2085899.350319566,10028064.040420698,0.2539845648176618,-0.4288225648176811,0.010000000000019327,0.164838
Buy,193.46,41095.40416884826,2076966.6279026652,10027283.518408049,0.025398456481766182,-0.21420445648174802,0.01999999999998181,0.168806
Buy,193.46,41116.9501968984,2072814.5763895458,10027299.76148151,0.025398456481766182,-0.21420445648174802,0.01999999999998181,0.168806
Buy,193.46,41172.090294877664,2062481.1327227915,10027633.721169826,0.5079691296353236,-0.6967751296353054,0.01999999999998181,0.168806
Buy,193.46,41191.3799541821,2058781.0330968883,10027665.399032958,0.1295072252156629,-0.31831322521564476,0.01999999999998181,0.168806
Buy,193.46,41205.17069786637,2056120.362481174,10027672.685690403,0.12442651726922235,-0.31596251726920416,0.01999999999998181,0.171536
Buy,193.46,41229.203825526856,2051394.2789061775,10027596.050992602,0.035918841619856576,-0.22745484161983837,0.01999999999998181,0.171536
Buy,193.46,41266.73662049649,2043774.9984433989,10027237.865044652,0.025398456481766182,-0.21693445648174797,0.01999999999998181,0.171536
Buy,193.46,41300.99550982605,2037210.187327018,10027300.778657965,0.08031697153504797,-0.27185297153502974,0.01999999999998181,0.171536
Buy,193.46,41315.07121068359,2034479.1229156053,10027292.799334453,0.035918841619856576,-0.22745484161983837,0.01999999999998181,0.171536
Buy,193.45,41354.74875354586,2026620.1152565773,10026696.261630023,0.05679267521679932,-0.2563196752168005,0.030000000000001137,0.169527
Buy,193.45,41404.53488854105,2017163.2616581968,10026870.535846462,0.025398456481766182,-0.22492545648176732,0.030000000000001137,0.169527
Buy,193.45,41428.584917820066,2012613.8640468416,10026973.616399134,0.08031697153504797,-0.27984397153504914,0.030000000000001137,0.169527
Buy,193.45,41440.912975727304,2010239.5228346956,10026984.137989141,0.05679267521679932,-0.2563196752168005,0.030000000000001137,0.169527
Buy,193.45,41477.66534964493,2003027.6499923603,10026882.01188117,0.035918841619856576,-0.24082284161985773,0.030000000000001137,0.174904
Buy,193.45,41523.320555581566,1994302.557026077,10026988.91850333,0.08031697153504797,-0.2852209715350491,0.030000000000001137,0.174904
Buy,193.45,41548.26717907135,1989361.5842383131,10026873.870029666,0.025398456481766182,-0.23030245648176734,0.030000000000001137,0.174904
Buy,193.45,41564.47163999908,1986146.7571880452,10026793.795945866,0.08031697153504797,-0.2852209715350491,0.030000000000001137,0.174904
Buy,193.45,41585.38765258264,1982228.8337367694,10026922.075128881,0.025398456481766182,-0.23030245648176734,0.030000000000001137,0.174904
Buy,193.45,41614.28637850583,1976765.4600012335,10027049.159923187,0.05679267521679932,-0.26169667521680046,0.030000000000001137,0.174904
Buy,193.45,41662.75695280012,1967627.0714059111,10027287.403925093,0.17037802565039797,-0.37594202565039914,0.030000000000001137,0.175564
Buy,193.45,41696.549191615726,1961116.5909458795,10027314.03206394,0.025398456481766182,-0.23096245648176733,0.030000000000001137,0.175564
Buy,193.45,41739.83415829928,1952900.5947366348,10027471.51265963,0.21249873273959052,-0.41806273273959166,0.030000000000001137,0.175564
Buy,193.45,41782.32486065808,1945007.5062808641,10027798.25057517,0.11358535043359864,-0.31914935043359977,0.030000000000001137,0.175564
Buy,193.45,41827.785684838,1936306.3766505995,10027891.51738251,0.13911307540876636,-0.34467707540876746,0.030000000000001137,0.175564
Buy,193.45,41872.323414762825,1927678.5048150916,10027879.46940096,0.11358535043359864,-0.31914935043359977,0.030000000000001137,0.175564
Buy,193.45,41904.81786219164,1921694.8527081131,10028181.868149085,0.09503232230765692,-0.30059632230765804,0.030000000000001137,0.175564
Buy,193.45,41937.60778898576,1915668.0189735342,10028498.24575283,0.06221325863461118,-0.2656672586346123,0.030000000000001137,0.173454
Buy,193.45,41971.61481839881,1908798.3629726844,10028207.249591934,0.025398456481766182,-0.22885245648176733,0.030000000000001137,0.173454
Buy,193.45,42017.72321302852,1899831.9931971466,10028160.548757512,0.05679267521679932,-0.26024667521680045,0.030000000000001137,0.173454
Buy,193.45,42064.39836109639,1890812.432761637,10028170.295715734,0.07183768323971315,-0.2752916832397143,0.030000000000001137,0.173454
Buy,193.45,42109.782584630855,1882338.2957209141,10028475.736717753,0.17959420809928286,-0.38304820809928397,0.030000000000001137,0.173454
Buy,193.44,42125.129017804175,1879415.9914689201,10028100.94867296,0.035918841619856576,-0.22799484161986683,0.020000000000010232,0.172076
Buy,193.44,42145.84354739135,1875242.6503314008,10027934.626138784,0.17959420809928286,-0.3716702080992931,0.020000000000010232,0.172076
Buy,193.44,42179.00039817039,1868759.2282540405,10027865.065276122,0.1436753664794263,-0.33575136647943654,0.020000000000010232,0.172076
Buy,193.44,42202.44292703793,1864389.4272336182,10028029.987039836,0.025398456481766182,-0.21747445648177643,0.020000000000010232,0.172076
Buy,193.44,42217.91494376764,1861341.8267762924,10027975.293498704,0.025398456481766182,-0.21747445648177643,0.020000000000010232,0.172076
Buy,193.44,42230.0248642237,1859025.0912746668,10028001.101010099,0.17959420809928286,-0.3716702080992931,0.020000000000010232,0.172076
Buy,193.43,42260.672151407154,1853257.3931630743,10027739.20740976,0.025398456481766182,-0.214381456481748,0.01999999999998181,0.168983
Buy,193.43,42288.29673388483,1848024.2201464581,10027849.457381802,0.050796912963532365,-0.23977991296351417,0.01999999999998181,0.168983
Buy,193.43,42301.86284588103,1845288.0673478888,10027737.397626657,0.025398456481766182,-0.214381456481748,0.01999999999998181,0.168983
Buy,193.43,42325.89439788493,1840542.1443772044,10027639.897760086,0.035918841619856576,-0.2249018416198384,0.01999999999998181,0.168983
Buy,193.43,42335.64651623036,1838629.1477842228,10027613.253418662,0.035918841619856576,-0.2296158416198384,0.01999999999998181,0.173697
Buy,193.43,42369.20871851061,1831887.876479213,10027363.918900719,0.025398456481766182,-0.219095456481748,0.01999999999998181,0.173697
Buy,193.43,42392.41389109575,1827250.2122403122,10027214.831194963,0.025398456481766182,-0.219095456481748,0.01999999999998181,0.173697
Buy,193.43,42414.73049291293,1822988.1817510626,10027269.500995211,0.1565666007899976,-0.3502636007899794,0.01999999999998181,0.173697
Buy,193.42,42434.00934907876,1819191.3746979625,10026777.462996775,0.035918841619856576,-0.22269384161986683,0.020000000000010232,0.166775
Buy,193.42,42482.81169465732,1810208.0469125733,10027233.484893192,0.025398456481766182,-0.21217345648177643,0.020000000000010232,0.166775
Buy,193.42,42497.638194856765,1807208.999290169,10027102.178939363,0.17959420809928286,-0.37759520809928404,0.030000000000001137,0.168001
Buy,193.41,42523.89090497254,1802226.8442370752,10026772.584167814,0.07183768323971315,-0.2798386832397052,0.03999999999999204,0.168001
Buy,193.41,42556.2582929803,1795929.3630619466,10026735.279507266,0.025398456481766182,-0.24100145648175825,0.03999999999999204,0.175603
Buy,193.41,42591.66105497795,1788852.66211501,10026505.826758295,0.025398456481766182,-0.24100145648175825,0.03999999999999204,0.175603
Buy,193.41,42620.36767627272,1783221.7880900858,10026427.100357993,0.35918841619856573,-0.5747914161985578,0.03999999999999204,0.175603
Buy,193.41,42648.42442603508,1777970.042008989,10026601.810248435,0.17959420809928286,-0.39519720809927494,0.03999999999999204,0.175603
Buy,193.41,42660.620223766404,1775501.8697564118,10026492.42723507,0.17959420809928286,-0.39519720809927494,0.03999999999999204,0.175603
Buy,193.41,42680.41662953703,1771807.5856462272,10026626.965964984,0.09503232230765692,-0.31063532230764895,0.03999999999999204,0.175603
Sell,193.45,42670.654532510795,1773710.2296375376,10028348.34895175,0.1436753664794263,-0.3112123664794263,0.0,0.167537
Buy,193.39,42714.572827020405,1765300.9007541793,10025872.139771655,0.2539845648176618,-0.438814564817672,0.020000000000010232,0.16483
Buy,193.39,42746.73119228177,1759117.9265233697,10025908.271798741,0.3618723022092222,-0.5474523022092324,0.020000000000010232,0.16558
Buy,193.39,42772.61146339374,1754352.9322830015,10026148.263188716,0.31925364756205205,-0.5036706475620623,0.020000000000010232,0.164417
Buy,193.39,42802.06875713456,1748766.810846967,10026258.88778922,0.29400838981554056,-0.4793683898155508,0.020000000000010232,0.16536
Buy,193.39,42824.4003034536,1744501.1100512147,10026311.884736106,0.511134076951194,-0.6958620769512042,0.020000000000010232,0.164728
Buy,193.39,42851.86370496408,1739254.442372111,10026376.364275115,0.2539845648176618,-0.4203795648176618,0.0,0.166395
Buy,193.39,42892.68762091583,1731412.304662135,10026429.163671046,0.2782261508175327,-0.44462115081753273,0.0,0.166395
Buy,193.39,42934.10719814655,1723611.613921842,10026638.604971403,0.17959420809928286,-0.34598920809928285,0.0,0.166395
Sell,193.41,42904.68063013035,1729348.786711988,10027543.067385498,0.050796912963532365,-0.21812591296353237,0.0,0.167329
Sell,193.41,42885.14037806053,1733146.5998822711,10027561.600402959,0.2539845648176618,-0.4213135648176618,0.0,0.167329
Sell,193.41,42841.59718168661,1741637.7846807344,10027631.09559074,0.1436753664794263,-0.3210043664794172,0.009999999999990905,0.167329
Sell,193.42,42824.10178734479,1744869.8268017864,10027907.594510015,0.2539845648176618,-0.4307685648176811,0.010000000000019327,0.166784
Sell,193.42,42794.104873423035,1750741.5164873616,10027977.281104844,0.035918841619856576,-0.2127028416198759,0.010000000000019327,0.166784
Sell,193.42,42761.07686699237,1757289.670764621,10028137.158378284,0.13911307540876636,-0.3052700754087664,0.0,0.166157
Sell,193.42,42732.47563211618,1762923.6070356015,10028239.043799512,0.025398456481766182,-0.1915554564817662,0.0,0.166157
Sell,193.42,42713.2436327427,1766660.9243115846,10028256.507756677,0.20944103760395094,-0.37559803760395094,0.0,0.166157
Sell,193.42,42698.963315737856,1769348.6946970525,10028182.179227069,0.1269922824088309,-0.2914032824088309,0.0,0.164411
Sell,193.42,42658.16484437771,1777322.1104192093,10028264.354618745,0.025398456481766182,-0.1896364564817662,0.0,0.164238
Sell,193.42,42638.474345873656,1781241.4828302274,10028375.190809108,0.2614931140882185,-0.4266421140882185,0.0,0.165149
Sell,193.42,42607.20142663381,1787061.1700472936,10028146.069986805,0.3379044860950239,-0.5030534860950239,0.0,0.165149
Sell,193.42,42596.65664126751,1789130.0403185354,10028175.367872497,0.10159382592706473,-0.27605982592708406,0.010000000000019327,0.164466
Sell,193.42,42570.59760187973,1793945.22529233,10027950.213447906,0.10159382592706473,-0.27597682592708406,0.010000000000019327,0.164383
Sell,193.42,42529.106049810456,1802265.211040307,10028244.903194645,0.24493384417843087,-0.40951784417843085,0.0,0.164584
Buy,193.39,42546.50747012059,1799005.638506823,10027074.718153443,0.025398456481766182,-0.21236845648177644,0.020000000000010232,0.16697
Buy,193.39,42585.597280155685,1791643.0747395298,10027271.732748836,0.025398456481766182,-0.21236845648177644,0.020000000000010232,0.16697
Buy,193.39,42598.52147484282,1789260.3080380089,10027388.376057861,0.035918841619856576,-0.22288884161986683,0.020000000000010232,0.16697
Buy,193.39,42625.77557257683,1784028.716804118,10027427.454784751,0.17959420809928286,-0.36656420809929313,0.020000000000010232,0.16697
Sell,193.43,42606.7852034566,1787578.4573171283,10029008.919221738,0.2539845648176618,-0.4218005648176618,0.0,0.167816
Sell,193.43,42562.209045950935,1796335.5605083478,10029143.656266637,0.1759656682409844,-0.3437816682409844,0.0,0.167816
Sell,193.43,42516.71124662369,1805209.4075927907,10029216.864027211,0.18315087432529734,-0.34980487432529733,0.0,0.166654
